problem_id,problem_title,problem_solved,category,submit_id,user_id,result,memory,time,language,code
2588번,곱셈,46.441%,"수학, 사칙연산",91577457,kyri0320,맞았습니다!!,32412,32,Python 3,"a = int(input())
b = input()

print(a * int(b[2]))
print(a * int(b[1]))
print(a * int(b[0]))
print(a * int(b))
"
2588번,곱셈,46.441%,"수학, 사칙연산",91577435,kyri0320,컴파일 에러,,,Python 3,"a = int(input())
b = input()

print(a * int(b[2])
print(a * int(b[1]))
print(a * int(b[0]))
print(a * int(b))
"
2588번,곱셈,46.441%,"수학, 사칙연산",91575933,1109woo,맞았습니다!!,32412,36,Python 3,"import sys
data=sys.stdin.read().splitlines()
r1=int(data[0])*int(data[1][2])
r2=int(data[0])*int(data[1][1])
r3=int(data[0])*int(data[1][0])
r4=int(data[0])*int(data[1])
sys.stdout.write(f""{r1}\n{r2}\n{r3}\n{r4}"")"
2588번,곱셈,46.441%,"수학, 사칙연산",91575819,1109woo,틀렸습니다,,,Python 3,"import sys
data=sys.stdin.read().splitlines()
r1=int(data[0])*int(data[1][0])
r2=int(data[0])*int(data[1][1])
r3=int(data[0])*int(data[1][2])
r4=r1+10*r2+100*r3
sys.stdout.write(f""{r1}\n{r2}\n{r3}\n{r4}"")"
2588번,곱셈,46.441%,"수학, 사칙연산",91573250,sjpark0306,맞았습니다!!,32412,36,Python 3,"num1 = int(input())
num2 = int(input())

num2_1st = num2//100
num2_2nd = (num2//10)%10
num2_3rd = num2%10

num3 = num1*num2_3rd
num4 = num1*num2_2nd
num5 = num1*num2_1st

num6 = num3+num4*10+num5*100

print(num3)
print(num4)
print(num5)
print(num6)"
2588번,곱셈,46.441%,"수학, 사칙연산",91572745,tomhhh,맞았습니다!!,32412,32,Python 3,"import sys
input = sys.stdin.readline
a=int(input().strip())
b=int(input().strip())
print(a*(b%10))
print(a*(b%100//10))
print(a*(b%1000//100))
print(a*b)
"
2588번,곱셈,46.441%,"수학, 사칙연산",91572454,ylmoon461,맞았습니다!!,32412,36,Python 3,"a = int(input())
b = str(input())

print(a * int(b[2]))
print(a * int(b[1]))
print(a * int(b[0]))
print(a * int(b))"
2588번,곱셈,46.441%,"수학, 사칙연산",91572060,justward,맞았습니다!!,32412,36,Python 3,"A=int(input())
B = input()
print(A*int(B[2]))
print(A*int(B[1]))
print(A*int(B[0]))
print(A*int(B))"
2588번,곱셈,46.441%,"수학, 사칙연산",91571900,justward,런타임 에러 (ValueError),,,Python 3,"a,B = input().split()
A=int(a)
print(A*int(B[2]))
print(A*int(B[1]))
print(A*int(B[0]))
print(A*int(B))"
2588번,곱셈,46.441%,"수학, 사칙연산",91571871,justward,런타임 에러 (ValueError),,,Python 3,"a,B = input().split()
A= int(a)
print(A*int(B[0]))
print(A*int(B[1]))
print(A*int(B[2]))
print(A*int(B))"
2588번,곱셈,46.441%,"수학, 사칙연산",91571411,wonb5988,맞았습니다!!,32412,32,Python 3,"A = input()
B = input()
print(int(A)*int(B[2]))
print(int(A)*int(B[1]))
print(int(A)*int(B[0]))
print(int(A)*int(B))"
2588번,곱셈,46.441%,"수학, 사칙연산",91568917,deftkt,맞았습니다!!,32412,32,Python 3,"a = input()
b=input()
a=int(a)
b1, b2, b3 = int(b[0]),int(b[1]), int(b[2])
b=int(b)
print(a*b3)
print(a*b2)
print(a*b1)
print(a*b)"
2588번,곱셈,46.441%,"수학, 사칙연산",91568842,deftkt,런타임 에러 (ValueError),,,Python 3,"a,b = input().split()
a=int(a)
b1, b2, b3 = int(b[0]),int(b[1]), int(b[2])
b=int(b)
print(a*b3)
print(a*b2)
print(a*b1)
print(a*b)"
2742번,기찍 N,68.934%,구현,91573052,lnk1101603,맞았습니다!!,32412,84,Python 3,"a=int(input())
for i in range(a,0,-1):
    print(i)"
2742번,기찍 N,68.934%,구현,91570651,kokh1206,맞았습니다!!,32412,88,Python 3,"a = int(input())

for i in range(a):
    print(f""{a - i}"")"
2742번,기찍 N,68.934%,구현,91543875,firsthk53,맞았습니다!!,32412,84,Python 3,"N = int(input())

for i in range(N,0,-1):
    print(i)"
2742번,기찍 N,68.934%,구현,91536040,akfmtm1001,맞았습니다!!,32412,88,Python 3,"n = int(input())

for i in range(n) :
    print(n-i)"
2742번,기찍 N,68.934%,구현,91522551,chl268612,맞았습니다!!,32412,88,Python 3,"n = int(input())
while n>0:
    print(n)
    n -= 1"
2742번,기찍 N,68.934%,구현,91521798,actto090411,맞았습니다!!,32412,84,Python 3,"a=int(input())
for i in range(a, 0, -1):
    print(i)"
2742번,기찍 N,68.934%,구현,91521741,actto090411,틀렸습니다,,,Python 3,"a=int(input())
for i in range(a, -1, -1):
    print(i)"
2742번,기찍 N,68.934%,구현,91517557,jin3192jin,맞았습니다!!,32412,88,Python 3,"a = int(input())

for i in range(a):
    b = a - i
    print(b)"
2742번,기찍 N,68.934%,구현,91508082,kkyungseo1106,맞았습니다!!,32412,96,Python 3,"import sys

# N : 입력받는 정수
N = int(input())

print(N)

while N > 1:
    print(N - 1)
    N -= 1"
2742번,기찍 N,68.934%,구현,91508048,kkyungseo1106,틀렸습니다,,,Python 3,"import sys

# N : 입력받는 정수
N = int(input())

while N > 1:
    print(N - 1)
    N -= 1"
2742번,기찍 N,68.934%,구현,91492836,sejongfrog,맞았습니다!!,32412,80,Python 3,"a=int(input())
for i in range(a,0,-1):
  print(i)"
2742번,기찍 N,68.934%,구현,91483776,ljh314,맞았습니다!!,32412,92,Python 3,"n = int(input())
for i in range(n):
    print(n)
    n-=1"
2742번,기찍 N,68.934%,구현,91480752,yeonhokim2010,맞았습니다!!,32412,84,Python 3,"n = int(input())
for i in range(n, 0, -1):
  print(i)"
2742번,기찍 N,68.934%,구현,91465855,jeongha_daisy,맞았습니다!!,32412,84,Python 3,"num = input()

for i in range(int(num), 0, -1):
    print(i)"
2742번,기찍 N,68.934%,구현,91443919,liberty2534,맞았습니다!!,32412,96,Python 3,"N = int(input())

for i in range(N,0,-1):
    print(i)"
2752번,세수정렬,61.512%,"구현, 정렬",91575840,jsh2256,맞았습니다!!,32412,48,Python 3,"list = list(map(int, input().split()))
list.sort()

print(*list)"
2752번,세수정렬,61.512%,"구현, 정렬",91567187,yuponu177,맞았습니다!!,32412,36,Python 3,"a,b,c=map(int,input().split())
if a>b>c:
    print(c, b, a)
if a>c>b:
    print(b, c, a)
if b>a>c:
    print(c, a, b)
if b>c>a:
    print(a, c, b)
if c>a>b:
    print(b, a, c)
if c>b>a:
    print(a, b, c)
"
2752번,세수정렬,61.512%,"구현, 정렬",91542948,gouheetae1,맞았습니다!!,32412,44,Python 3,"list1 = list(map(int, input().split()))
list1.sort()

print(*list1)"
2752번,세수정렬,61.512%,"구현, 정렬",91527556,sub22,맞았습니다!!,32412,40,Python 3,"x,y,z=list(map(int,input().split()))
arr=[x,y,z]
arr.sort()
print(*arr)"
2752번,세수정렬,61.512%,"구현, 정렬",91522882,chl268612,맞았습니다!!,32412,36,Python 3,"ls = list(map(int,input().split()))
ls.sort()
print(ls[0],ls[1],ls[2])"
2752번,세수정렬,61.512%,"구현, 정렬",91522846,chl268612,틀렸습니다,,,Python 3,"ls = list(map(int,input().split()))
ls.sort()
print(ls)"
2752번,세수정렬,61.512%,"구현, 정렬",91508592,kkyungseo1106,맞았습니다!!,32412,40,Python 3,"import sys

# num : 입력받는 정수 리스트 (3개로 제한)
num = list(map(int, input().split()))

# 3개의 정수가 입력되었는지 확인
if len(num) == 3:
    # 리스트를 오름차순으로 정렬
    num.sort()
    
    print(num[0])
    print(num[1])
    print(num[2])
    
else:
    print("" "")"
2752번,세수정렬,61.512%,"구현, 정렬",91508554,kkyungseo1106,틀렸습니다,,,Python 3,"import sys

# num : 입력받는 정수 리스트 (3개로 제한)
num = list(map(int, input().split()))

# 3개의 정수가 입력되었는지 확인
if len(num) == 3:
    # 리스트를 오름차순으로 정렬
    num.sort()
    print(num[1])
else:
    print("" "")"
2752번,세수정렬,61.512%,"구현, 정렬",91508524,kkyungseo1106,틀렸습니다,,,Python 3,"import sys

# num : 입력받는 정수 리스트
num = list(map(int, input().split()))

num.sort()

print(num[1])"
2752번,세수정렬,61.512%,"구현, 정렬",91505502,ljh314,맞았습니다!!,32412,40,Python 3,"a,b,c=map(int,input().split())
d=[a,b,c]
e=sorted(d)
print(e[0],e[1],e[2])"
2752번,세수정렬,61.512%,"구현, 정렬",91484296,hsapientia1768,맞았습니다!!,32412,36,Python 3,"list = list(map(int, input().split()))

for i in range(len(list)):
    for j in range(i, len(list)):
        if list[i] > list[j]:
            list[i], list[j] = list[j], list[i]
            
for _ in list:
    print(_)"
2752번,세수정렬,61.512%,"구현, 정렬",91466242,liberty2534,맞았습니다!!,32412,40,Python 3,"numbers = list(map(int, input().split()))
numbers.sort()

print(' '.join(map(str, numbers)))"
2752번,세수정렬,61.512%,"구현, 정렬",91466218,liberty2534,컴파일 에러,,,Python 3,"numbers = list(map(int, input().split()))
numbers.sort()

print(' '.join(map(str, numbers))"
2752번,세수정렬,61.512%,"구현, 정렬",91466140,liberty2534,컴파일 에러,,,Python 3,"numbers = list(map(int, input().split()))
numbers.sort()

print(' '.map(str,join(numbers))"
2752번,세수정렬,61.512%,"구현, 정렬",91454839,liberty2534,틀렸습니다,,,Python 3,"numbers = list(map(int, input().split()))
numbers.sort()

print(numbers)"
2752번,세수정렬,61.512%,"구현, 정렬",91452477,moonlightae,맞았습니다!!,32412,44,Python 3,"L = list(map(int, input().split()))
L.sort()
print(*L)"
2752번,세수정렬,61.512%,"구현, 정렬",91446793,seungchan0325,맞았습니다!!,108384,92,PyPy3,"a = list(map(int, input().split()))
a.sort()
print(*a)"
2752번,세수정렬,61.512%,"구현, 정렬",91442920,jin23568,맞았습니다!!,32412,36,Python 3,"lst = list(map(int,input().split()))

lst.sort()

for i in lst:
    print(i, end = "" "")"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91570823,kokh1206,맞았습니다!!,32412,32,Python 3,"a, b = map(int, input().split())

ps = list(map(int, input().split()))

c = a * b

for i in ps:
    print(f""{i - c}"", end = "" "")"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91540454,gyeouri,맞았습니다!!,32412,36,Python 3,"import sys

input = sys.stdin.readline
L, P = map(int, input().split())
target = L*P
li = map(int, input().split())
print(' '.join(map(lambda x: str(x-target), li)))"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91530971,joowon0507,맞았습니다!!,32412,32,Python 3,"a,b=map(int,input().split())
c=a*b
b=[]
list1=list(map(int,input().split()))
for i in range(len(list1)):
    b.append(list1[i]-c)
print(*b)
"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91523115,chl268612,맞았습니다!!,32412,32,Python 3,"a,b = map(int,input().split())
a1,a2,a3,a4,a5 = map(int,input().split())
print(a1-(a*b),a2-(a*b),a3-(a*b),a4-(a*b),a5-(a*b))"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91522529,ljh314,맞았습니다!!,32412,32,Python 3,"l,p = map(int,input().split())
a,b,c,d,e = map(int,input().split())
k=l*p
print(-k+a,-k+b,-k+c,-k+d,-k+e)"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91522467,ljh314,틀렸습니다,,,Python 3,"l,p = map(int,input().split())
a,b,c,d,e = map(int,input().split())
k=l*p
print(k-a,k-b,k-c,k-d,k-e)"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91509617,kkyungseo1106,맞았습니다!!,32412,36,Python 3,"import sys

# L : 1제곱미터당 사람의 수
# P : 파티가 열렸던 곳의 넓이
L, P = map(int, input().split())

# num : 각 기사에 실려있는 참가자의 수 (양의 정수 5개)
num = list(map(int, input().split()))

if len(num) == 5:
    result = [n - (L * P) for n in num]
    print(*result, end=' ')
else:
    print("" "")"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91509589,kkyungseo1106,런타임 에러 (TypeError),,,Python 3,"import sys

# L : 1제곱미터당 사람의 수
# P : 파티가 열렸던 곳의 넓이
L, P = map(int, input().split())

# num : 각 기사에 실려있는 참가자의 수 (양의 정수 5개)
num = list(map(int, input().split()))

print(num - L * P, end=' ')"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91509506,kkyungseo1106,런타임 에러 (TypeError),,,Python 3,"import sys

# L : 1제곱미터당 사람의 수
# P : 파티가 열렸던 곳의 넓이
L, P = map(int, input().split())

# num : 각 기사에 실려있는 참가자의 수 (양의 정수 5개)
num = list(map(int, input().split()))

if len(num) == 5 :
    print(num - L*P, end=' ')
else :
    print()"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91472378,asher01,맞았습니다!!,108384,92,PyPy3,"L, P = map(int, input().split())
total = []
x = L*P
lst = list(map(int, input().split()))
for i in range(len(lst)):
  y = lst[i] - x
  total.append(y)
for num in total:
  print(num, end = ' ')"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91467248,liberty2534,맞았습니다!!,32412,36,Python 3,"L, P = map(int, input().split())
A, B, C, D, E = map(int, input().split())

TP = L * P

print(A-TP, B-TP, C-TP, D-TP, E-TP)"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91445288,butter3105,맞았습니다!!,32412,36,Python 3,"import sys
input = sys.stdin.readline

L, P = map(int, input().split())
res = [0]*5
arr = list(map(int, input().split()))
for i in range(5):
    res[i] = arr[i]-L*P

print(*res)
"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439482,dyddn2015,맞았습니다!!,32412,36,Python 3,"I=int;L,P=input().split();print(*[I(i)-I(L)*I(P)for i in input().split()])"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439455,dyddn2015,맞았습니다!!,32412,36,Python 3,"I=input;L,P=I().split();print(*[int(i)-int(L)*int(P)for i in I().split()])"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439414,dyddn2015,맞았습니다!!,32412,36,Python 3,"L,P=input().split();print(*[int(i)-int(L)*int(P)for i in input().split()])"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439382,dyddn2015,맞았습니다!!,32412,36,Python 3,"I=int;L,P=map(I,input().split());print(*[I(i)-L*P for i in input().split()])"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439349,dyddn2015,맞았습니다!!,32412,32,Python 3,"I=int;L,P=input().split();print(*[I(i)-I(L)*I(P) for i in input().split()])"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439274,dyddn2015,맞았습니다!!,32412,32,Python 3,"L,P=map(int,input().split());print(*[int(i)-L*P for i in input().split()])"
2845번,파티가 끝나고 난 뒤,72.718%,"수학, 구현, 사칙연산",91439218,dyddn2015,맞았습니다!!,32412,36,Python 3,"L,P=map(int, input().split())
print(*[int(i)-L*P for i in input().split()])"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91571083,go_stone,맞았습니다!!,32412,36,Python 3,"nums = input()
numsplt = nums.split(' ')
numlist = list(map(int,numsplt))

r1 = numlist[0]
s = numlist[1]

r2 = s*2 - r1

print(r2)"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91567781,jsh0928,맞았습니다!!,32412,36,Python 3,"R1, S = map(int, input().split())
print (2*S - R1)"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91566539,yuponu177,맞았습니다!!,32412,32,Python 3,"a,b=map(int,input().split())
print(b*2-a)
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91562970,yeajinkoo06,맞았습니다!!,32412,36,Python 3,"R1,S = map(int, input().split())
R2=2*S-R1
print(R2)
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91562964,2025420015,맞았습니다!!,32412,36,Python 3,"r1, s = map(int,input().split())
r2 = 2*s-r1
print(r2)"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91562917,yeajinkoo06,틀렸습니다,,,Python 3,"S,R1 = map(int, input().split())
R2=2*S-R1
print(R2)
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91562733,yeajinkoo06,틀렸습니다,,,Python 3,"S,R1 = map(int, input().split())
R2=print('2S-R1')
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91562680,yeajinkoo06,컴파일 에러,,,Python 3,"S,R1 = map(int, input().split())
R2=2S-R1
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91561015,wcroh2785,맞았습니다!!,32412,36,Python 3,"R1,S=map(int,input().split())
print(S*2 - R1)"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91559000,xorkd,맞았습니다!!,32412,36,Python 3,"R1, S= map(int, input().split())
R2 = (int(S)*2- int(R1))
print(R2)
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91558643,gyeouri,맞았습니다!!,32412,32,Python 3,"import sys

input = sys.stdin.readline
R1, S = map(int, input().split())
R2 = 2*S-R1
print(R2)"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91545740,decfeb02,맞았습니다!!,32412,32,Python 3,"R1,S=map(int,input().split())
R2=S*2-R1

print(R2)
"
3046번,R2,75.972%,"수학, 구현, 사칙연산",91545722,donging67,맞았습니다!!,32412,32,Python 3,"a,b= map(int, input().split())
print(2*b - a)"
5524번,입실 관리,79.288%,문자열,91543759,gouheetae1,100점,32412,40,Python 3,"n = int(input())
for i in range(n):
    name = list(input())
    for j in range(len(name)):
        if ord(name[j]) < 95:
            name[j] = chr(ord(name[j])+32)

        else : pass

    print(*name,sep='')"
5524번,입실 관리,79.288%,문자열,91536303,yumin0878,100점,32412,36,Python 3,"import sys 
input = sys.stdin.readline 

n = int(input())
for _ in range(n) : 
    s = input().strip() 
    for char in s : 
        if (ord(char) < 97) : 
            print(chr(ord(char)+32), end='')
            continue
        print(char, end='')
    print()
    "
5524번,입실 관리,79.288%,문자열,91499650,0207youn,100점,32412,36,Python 3,"a=int(input())
for i in range(a):
  b=input()
  b=b.lower()
  print(b)"
5524번,입실 관리,79.288%,문자열,91390768,zer0ken,100점,32412,36,Python 3,"import sys
N, *lines = sys.stdin.read().rstrip().splitlines()
for name in lines:
    sys.stdout.write(name.lower() + '\n')"
5524번,입실 관리,79.288%,문자열,91380502,omjin7n,100점,32412,40,Python 3,"for _ in range(int(input())):
    print(input().lower())"
5524번,입실 관리,79.288%,문자열,91286402,ngj0321,100점,32544,36,Python 3,"# 입실 관리

import sys
input = sys.stdin.readline

n = int(input())
for _ in range(n):
    temp = input().rstrip()
    print(temp.lower())"
5524번,입실 관리,79.288%,문자열,91266002,choi_j_w,100점,108384,92,PyPy3,"n=int(input())
for i in range(n):
    l=input()
    print(l.lower())"
5524번,입실 관리,79.288%,문자열,91223396,khk4912,100점,108384,88,PyPy3,"for _ in range(int(input())):
    print(input().lower())
"
5524번,입실 관리,79.288%,문자열,91223183,0611bobby0,100점,108384,88,PyPy3,"a = int(input())
for i in range(a):
    b = input()
    print(b.lower())"
5524번,입실 관리,79.288%,문자열,91130388,andtomorrow,100점,32412,36,Python 3,"from sys import stdin

n = int(stdin.readline())

for _ in range(n):
    input_name = stdin.readline().strip()
    print(input_name.lower())
"
5524번,입실 관리,79.288%,문자열,91126928,ydh91026,100점,32412,36,Python 3,"import sys

input = sys.stdin.readline
n = int(input())
for _ in range(n):
    print(input().strip().lower())"
5524번,입실 관리,79.288%,문자열,91126911,ydh91026,틀렸습니다,,,Python 3,"import sys

input = sys.stdin.readline
n = int(input())
for _ in range(n):
    print(input().strip())"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91532257,joowon0507,맞았습니다!!,32412,32,Python 3,"a=[]
for i in range(5):
    a.append(int(input()))

c=a[1]//a[3]
if 0<a[1]%a[3]:
    c+=1
d=a[2]//a[4]
if 0<a[2]%a[4]:
    d+=1
e=max(c,d)
print(a[0]-e)
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91524628,ljh314,맞았습니다!!,32412,36,Python 3,"l = int(input())
a = int(input())
b = int(input())
c = int(input())
d = int(input())

if a%c==0:
    aa=a//c
else:
    aa=(a//c)+1
if b%d==0:
    bb=b//d
else:
    bb=(b//d)+1
cc=max(aa,bb)
print(l-cc)"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91524581,ljh314,틀렸습니다,,,Python 3,"l = int(input())
a = int(input())
b = int(input())
c = int(input())
d = int(input())
if a%c==0:
    aa=a//c
else:
    aa=(a//c)+1
if b%c==0:
    bb=b//d
else:
    bb=(b//d)+1
cc=max(aa,bb)
print(l-cc)"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91524528,ljh314,틀렸습니다,,,Python 3,"l = int(input())
a = int(input())
b = int(input())
c = int(input())
d = int(input())
if a%c==0:
    aa=a//c
else:
    aa=a//c+1
if b%c==0:
    bb=b//d
else:
    bb=b//d+1
cc=max(aa,bb)
print(l-cc)"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91524399,ljh314,틀렸습니다,,,Python 3,"l = int(input())
a = int(input())
b = int(input())
c = int(input())
d = int(input())
aa=a//c+1
bb=b//d+1
cc=max(aa,bb)
print(l-cc)"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91456198,cal6238,맞았습니다!!,34536,32,Python 3,"import sys
import math
input=sys.stdin.readline
L=int(input())
A=int(input())
B=int(input())
C=int(input())
D=int(input())
print(L-max(math.ceil(A/C), math.ceil(B/D)))"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91427178,yeonho12345,맞았습니다!!,32412,32,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n=0
o=0
if(j%l==0):
    n = j//l
else:
    n = j//l+1
if(k%m==0):
    o = k//m
else:
    o = k//m+1
i = i - max([n,o])
print(i)
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91427034,yeonho12345,틀렸습니다,,,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n=0
o=0
n = j//l+1
o = k//m+1
i = i - max([n,o])
print(i)
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91426781,yeonho12345,틀렸습니다,,,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n=0
o=0
n = j//l
o = k//m
i = i - max([n,o])
print(i)
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91426549,yeonho12345,틀렸습니다,,,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n=0
o=0
n = j/l
o = k/m
i = i - max([n,o])
print(i - (i % 10))"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91426419,yeonho12345,틀렸습니다,,,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n=0
o=0
n = j/l
o = k/m
i = i - max([n,o])
print(i)"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425553,junui0402,맞았습니다!!,32412,32,Python 3,"l=int(input())
a=int(input())
b=int(input())
c=int(input())
d=int(input())

a1=a//c
b1=b//d
if a%c!=0:
    a1+=1
if b%d!=0:
    b1+=1

print(l-max(a1,b1))
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425523,rameneveee11,맞았습니다!!,32412,36,Python 3,"l = 0
a = 0
b = 0
c = 0
d = 0

while(2 > l or l > 40 or 1 > a or b > 1000 or 1 > c or d > 100):
    l = int(input())
    a = int(input())
    b = int(input())
    c = int(input())
    d = int(input())


while(a > 0 or b > 0):
    a -= c
    b -= d
    l -= 1

print(l)
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425471,lewislleewwiiss,맞았습니다!!,32412,36,Python 3,"l = int(input())
a = int(input())
b = int(input())
c = int(input())
d = int(input())

e = a // c
f = b // d

if e > f:
    if a % c == 0:
        print(l - e)
    else:
        print(l - 1 - e)
else:
    if b % d == 0:
        print(l - f)
    else:
        print(l - 1 - f)"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425442,lewislleewwiiss,틀렸습니다,,,Python 3,"l=int(input())
a=int(input())
b=int(input())
c=int(input())
d=int(input())
x=(l-a/c-b/d)
x-=x%1"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425409,lewislleewwiiss,틀렸습니다,,,Python 3,"l=int(input())
a=int(input())
b=int(input())
c=int(input())
d=int(input())
print(""%d""%(l-a/c-b/d))"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425367,rameneveee11,틀렸습니다,,,Python 3,"l = 0
a = 0
b = 0
c = 0
d = 0

while(2 > l or l > 40 or 1 > a or b > 1000 or 1 > c or d > 100):
    l = int(input())
    a = int(input())
    b = int(input())
    c = int(input())
    d = int(input())


while(a >= 0 or b >= 0):
    a -= c
    b -= d
    l -= 1

print(l)
"
5532번,방학 숙제,64.254%,"수학, 사칙연산",91425260,lewislleewwiiss,틀렸습니다,,,Python 3,"l=int(input())
a=int(input())
b=int(input())
c=int(input())
d=int(input())
print(l-a/c-b/d)"
5543번,상근날드,68.238%,"수학, 사칙연산",91552638,hjh_jh,맞았습니다!!,108384,88,PyPy3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=int(input())
print(min(a,b,c)+min(d,e)-50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91514691,leun4710,맞았습니다!!,32412,36,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=int(input())
h=[a,b,c]
w=[d,e]
s=min(h)+min(w)-50
print(s)"
5543번,상근날드,68.238%,"수학, 사칙연산",91508731,ljh990627,맞았습니다!!,32412,36,Python 3,"a = int(input())
b = int(input())
c = int(input())
d = int(input())
e = int(input())

print(min(a, b, c) + min(d, e) - 50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91505072,ljh314,맞았습니다!!,32412,36,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=int(input())
print((min(a,b,c)+min(d,e)-50))"
5543번,상근날드,68.238%,"수학, 사칙연산",91489524,jiu0504,맞았습니다!!,32412,36,Python 3,"burger = []
for _ in range(3):
    burger.append(int(input()))
    
drink = []
for _ in range(2):
    drink.append(int(input()))

min_set = min(burger) + min(drink) - 50
print(min_set)"
5543번,상근날드,68.238%,"수학, 사칙연산",91463171,hearts2hearts,맞았습니다!!,32412,32,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=int(input())
min_h= min(a,b,c)
min_d=min(d,e)
print(min_h+min_d-50)
"
5543번,상근날드,68.238%,"수학, 사칙연산",91442661,alex103d1301,맞았습니다!!,32412,32,Python 3,"l = [int(input()) for i in range(3)]
l2 = [int(input()) for i in range(2)]
print(min(l)+min(l2)-50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91431480,bbsr1212,맞았습니다!!,32412,32,Python 3,"hambugers = [int(input()) for _ in range(3)]
drinks = [int(input()) for _ in range(2)]

print(min(hambugers)+min(drinks)-50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91426869,rameneveee11,맞았습니다!!,32412,32,Python 3,"sdb = int(input())
jdb = int(input())
hdb = int(input())
cdr = int(input())
cla = int(input())

burgers = [sdb,jdb,hdb]
sodas = [cdr,cla]

set_price = min(burgers) + min(sodas) - 50

print(set_price)"
5543번,상근날드,68.238%,"수학, 사칙연산",91425805,tron_god,맞았습니다!!,32412,36,Python 3,"bug1 = int(input())
bug2 = int(input())
bug3 = int(input())
drink1 = int(input())
drink2 = int(input())

bugger = [bug1, bug2, bug3]
drink = [drink1, drink2]

bugger.sort()
drink.sort()

print(bugger[0] + drink[0] - 50)"
